fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.4277376196005813,-0.7737867207182109,0.1972366995187324,-0.1693727082212938,-0.1215278962359203,0.6839420608968041,0.7496829582222077,0.7690754282098724,1.3811460009410823,-0.0415976437990059,-0.6800362724748547,5
-0.2531792874915181,-0.5507713443814628,-0.3171810038799023,-0.666497838868433,0.3876452289510986,-0.5570609674909724,-0.2831182230964352,-0.0997143002942792,-0.913117832204908,1.4913071280470964,-0.8759054907768561,5
0.0959373767266073,-0.2162482798763406,-0.8315987072785371,-0.1693727082212938,-0.0790968024703353,-0.6525227389054168,0.6281769368906026,0.0088844157687321,-0.913117832204908,-0.7490921538818223,-0.9738400999278568,5
-0.8350403945217275,-0.7180328766340238,-0.6772733962589466,-0.0983548324145596,-0.0578812555875428,0.4930185180679153,-0.1919887070977315,0.0088844157687321,0.7911924438464003,-0.1595133954794754,-0.6800362724748547,6
-1.184157058739853,-0.7737867207182109,-0.5743898555792196,-0.8085335904819014,-0.1639589900015052,-0.4615991960765281,-0.708389297757053,-0.6970072386409024,0.2012388867517152,-0.572218526361118,-1.0717747090788574,5
-0.4277376196005813,-0.662279032549837,-0.1628556928603119,-0.5244620872549646,-0.1639589900015052,-1.1298315959776386,-1.072907361751868,-0.3169117324203624,-0.1920634846447405,-0.3953448988404144,-0.8759054907768561,5
-0.2531792874915181,-0.5507713443814628,-0.3171810038799023,-0.666497838868433,0.3876452289510986,-0.5570609674909724,-0.2831182230964352,-0.0997143002942792,-0.913117832204908,1.4913071280470964,-0.8759054907768561,5
-0.718668173115686,1.010336289975774,-1.3974581810170352,-0.4534442114482305,-0.1639589900015052,-0.175213881833195,-0.3438712337622377,0.226081847894755,1.0533940247773708,-0.6311764022013528,-0.9738400999278568,5
-0.3113653981945393,0.6479363034285586,-1.3974581810170352,-0.3824263356414963,-0.1215278962359203,-0.7479845103198611,-0.9210248350873618,-0.208313016357351,0.4634404676826857,-0.3953448988404144,-0.5821016633238523,6
-0.9514126159277696,0.8151978356811198,-1.037365788637991,-0.0983548324145596,0.0269809319436267,0.1111714324101379,1.0838245168841214,-0.5341091645463852,0.2667892819844593,-0.6901342780415876,-0.2882978358708502,5
-0.8350403945217275,0.870951679765307,-1.3974581810170352,-0.0273369566078254,0.3664296820683062,0.5884802894823598,-0.2831182230964352,-0.0997143002942792,0.9878436295446268,-0.513260650520884,0.2013752098841549,6
-0.0204348446794341,0.7036901475127457,-0.7801569369386736,-0.1693727082212938,-0.1003123493531278,-0.0797521104187507,2.0254961822040607,-0.0997143002942792,-0.913117832204908,0.0173602320412288,-0.5821016633238523,5
-0.8350403945217275,0.4249209270918102,-0.7801569369386736,5.7961288595443765,-0.3124678181810526,2.3067921749423577,1.1142010222170229,1.3663683665564956,0.9222932343118856,-0.8080500297220571,-0.9738400999278568,6
-1.824204276473084,-1.1640636293075202,-0.1114139225204484,-0.5244620872549646,0.3239985883027212,-0.2706756532476394,0.1117763462312811,-0.588408522577891,0.4634404676826857,-0.6311764022013528,-1.16970931822986,5
-0.3113653981945393,0.6479363034285586,-1.3974581810170352,2.1031993175942,-0.0366657087047506,-1.0343698245631945,-0.8602718244215593,0.9862728603359556,0.5945412581481709,-0.6311764022013528,-0.7779708816258554,6
-0.3113653981945393,0.3970440050497167,-0.6772733962589466,-0.0983548324145596,-0.0366657087047506,-1.225293367392083,-0.951401340420263,0.3889799219893324,0.7256420486136562,-0.3363870230001797,0.397244428186158,6
-0.1368070660854766,-0.829540564802398,0.0429113884991421,-0.311408459834762,-0.4609766463605997,-0.2706756532476394,-0.4957537604267441,0.0088844157687321,-0.5198154608084522,0.4300653629228715,-0.6800362724748547,7
-1.533273722957979,3.3519977415116293,-0.934482247958264,-0.7375157146751672,1.7878713232154009,-0.8434462817343056,-0.829895319088658,-1.5114976091136088,1.2500452104755972,-1.043881533082996,-0.5821016633238523,4
-0.602295951709644,-0.4392636562130886,0.4544455512180497,2.387270820821137,-0.2912522712982601,-0.3661374246620837,1.2357070435486277,0.5518779960838496,0.135688491518974,1.0196441213252183,0.1034406007331542,5
-0.602295951709644,-0.4392636562130886,0.4544455512180497,2.387270820821137,-0.2912522712982601,-0.3661374246620837,1.2357070435486277,0.5518779960838496,0.135688491518974,1.0196441213252183,0.1034406007331542,5
0.2704957088356706,0.4527978491339038,0.1457949291788689,0.1857166708123769,0.0057653850608342,0.1111714324101379,-0.0097296751003239,0.4432792800208381,-0.3231642751102258,-0.8670079055622918,-1.0717747090788574,4
-0.485923730303602,-0.2162482798763406,-0.3686227742197657,0.0436809191989088,5.182358824462195,-0.7479845103198611,-0.9817778457531644,0.0088844157687321,-0.6509162512739375,1.4323492522068615,0.1034406007331542,6
-0.1368070660854766,0.7315670695548392,-0.2657392335400388,-0.2403905840280278,-0.3973300057122222,-0.6525227389054168,-0.708389297757053,0.0088844157687321,-0.0609626941792552,3.2010855274139023,-0.0924286175688471,5
-0.8932265052247487,0.7873209136390263,-1.2945746403373082,-0.5244620872549646,-0.8004253964852791,-1.0343698245631945,-1.072907361751868,-0.3169117324203624,1.118944420010112,-0.8080500297220571,-0.8759054907768561,5
-2.1733209406912093,-0.0489867476237793,-0.6258316259190831,-0.311408459834762,-0.7155632089541093,-0.7479845103198611,0.5674239262248001,-1.8372937573027035,3.872061019785299,-0.572218526361118,2.6497404386591805,4
-0.36955150889756,2.2647977818699827,0.8145379435970941,-0.2403905840280278,0.5573696040134385,0.5884802894823598,2.055872687536962,0.1174831318317435,-0.388714670342967,0.4300653629228715,-1.16970931822986,5
0.2123095981326488,-1.3313251615600814,1.2775138766558656,-0.666497838868433,0.536154057130646,-0.3661374246620837,-0.2831182230964352,0.0631837738002378,-0.388714670342967,-0.4543027746806491,-0.8759054907768561,5
-1.125970948036832,-0.7180328766340238,-0.2142974632001753,-0.666497838868433,-0.4609766463605997,-1.0343698245631945,-1.0425308564189668,-0.5341091645463852,0.2012388867517152,-0.572218526361118,-1.16970931822986,5
-1.5914598336610002,-1.219817473391707,0.5058873215579133,-0.8085335904819014,-0.2912522712982601,-0.3661374246620837,1.509095591544739,-0.7513065966724685,0.0701380962862299,-0.4543027746806491,-1.16970931822986,5
0.2704957088356706,0.7315670695548392,-0.0599721521805848,-0.5954799630616988,-0.2912522712982601,-1.1298315959776386,-0.708389297757053,0.1717824898632493,-1.0442186226703931,0.4890232387631062,-1.16970931822986,5
-1.0095987266307906,-0.0489867476237793,-1.1916910996575814,-0.2403905840280278,-0.3973300057122222,-0.7479845103198611,-0.951401340420263,-0.6427078806093968,0.5945412581481709,-0.1595133954794754,-0.9738400999278568,6
-1.0095987266307906,-0.1604944357921535,-1.1916910996575814,-0.311408459834762,-0.4185455525950147,-0.93890805314875,-0.9817778457531644,-0.6970072386409024,0.5289908629154298,-0.1005555196392406,-0.9738400999278568,6
0.1541234874296281,-0.829540564802398,0.4544455512180497,0.3277524224258454,-0.1427434431187128,1.3521744607979145,2.2077552142014683,0.1174831318317435,-0.7164666465066786,-0.572218526361118,-0.9738400999278568,5
-0.4277376196005813,-0.1047405917079664,-0.6258316259190831,0.1857166708123769,0.4725074164822685,1.6385597750412475,0.8104359688880102,-0.6970072386409024,-0.913117832204908,-0.1595133954794754,-0.1903632267198495,6
-0.36955150889756,0.5085516932180909,-1.1916910996575814,0.8958954288797187,-0.0790968024703353,0.8748656037256928,-0.0401061804332251,0.5518779960838496,0.2012388867517152,-0.7490921538818223,-0.8759054907768561,5
1.085101258677963,-0.60652518846565,1.5347227283551823,0.6118239256527821,-0.3761144588294298,-1.1298315959776386,-1.103283867084769,0.1717824898632493,-1.7652729702305607,-0.1595133954794754,-0.7779708816258554,5
-0.485923730303602,0.564305537302278,-0.7801569369386736,1.819127814367263,0.493722963365061,3.261409889086801,1.934366666205357,0.8233747862413782,-0.3231642751102258,0.6658968662838105,-0.9738400999278568,5
-0.3113653981945393,0.3412901609655296,-0.4715063148994928,-0.1693727082212938,-0.2488211775326752,0.1111714324101379,0.2332823675628861,0.3889799219893324,0.7911924438464003,-0.3953448988404144,-0.3862324450218509,5
-0.602295951709644,-0.7737867207182109,0.1972366995187324,-0.0983548324145596,-0.2912522712982601,-0.6525227389054168,-0.0097296751003239,-0.3169117324203624,0.660091653380915,-0.6901342780415876,-0.9738400999278568,6
0.2704957088356706,-0.7180328766340238,0.6602126325775038,-0.2403905840280278,-0.1851745368842977,0.3020949752390267,0.1725293568970836,0.660476712146861,0.8567428390791415,-0.1005555196392406,-1.16970931822986,5
-0.36955150889756,0.8988286018073999,1.123188565636275,-0.5244620872549646,0.578585150896231,0.397556746653471,1.99511967687116,0.0088844157687321,-0.6509162512739375,0.312149611242402,-1.0717747090788574,5
-0.485923730303602,-0.0489867476237793,-0.5743898555792196,-0.4534442114482305,-0.0578812555875428,-0.3661374246620837,-0.3438712337622377,0.0088844157687321,0.4634404676826857,-0.2184712713197101,-0.8759054907768561,7
-0.7768542838187067,1.1497209001862418,-1.140249329317718,-0.3824263356414963,-0.1427434431187128,-0.2706756532476394,0.2332823675628861,-0.0997143002942792,0.5289908629154298,-0.513260650520884,-0.5821016633238523,5
-0.6604820624126647,1.0939670561020547,-1.140249329317718,1.4995473732369595,-0.0366657087047506,-1.1298315959776386,-1.072907361751868,-0.3169117324203624,0.660091653380915,-1.5745024156451082,0.4951790373371587,5
-0.6604820624126647,1.0939670561020547,-1.140249329317718,1.4995473732369595,-0.0366657087047506,-1.1298315959776386,-1.072907361751868,-0.3169117324203624,0.660091653380915,-1.5745024156451082,0.4951790373371587,5
-0.485923730303602,-0.0489867476237793,-0.8315987072785371,-0.7375157146751672,-0.1851745368842977,-0.4615991960765281,-0.2223652124306327,0.0088844157687321,0.7256420486136562,-0.4543027746806491,-0.7779708816258554,5
-1.0095987266307906,0.9824593679336804,-1.037365788637991,-0.666497838868433,-0.2488211775326752,-0.93890805314875,-0.951401340420263,-0.3169117324203624,0.8567428390791415,-0.4543027746806491,0.2993098190351556,5
0.5614262623507753,-1.1640636293075202,1.5347227283551823,-0.3824263356414963,-0.2912522712982601,1.0657891465545817,0.5674239262248001,0.0631837738002378,-0.1920634846447405,0.78381261796428,0.2993098190351556,5
-0.1949931767884973,0.9824593679336804,-1.140249329317718,-0.4534442114482305,-0.2912522712982601,-0.7479845103198611,-0.829895319088658,-0.3169117324203624,0.2012388867517152,1.7271386314080348,0.1034406007331542,6
-0.36955150889756,0.564305537302278,-0.9859240182981274,-0.4534442114482305,-0.2488211775326752,-0.0797521104187507,-0.5868832764254479,-0.0454149422627735,0.0701380962862299,-0.6901342780415876,-0.8759054907768561,6
-0.36955150889756,0.7873209136390263,-0.2142974632001753,-0.311408459834762,0.0057653850608342,0.1111714324101379,1.509095591544739,-0.3169117324203624,0.0701380962862299,-1.043881533082996,-0.8759054907768561,5
-0.36955150889756,0.8988286018073999,-0.2657392335400388,-0.4534442114482305,-0.0790968024703353,0.2066332038245823,1.4483425808789363,-0.3712110904518681,0.0045877010534887,-1.043881533082996,-0.8759054907768561,5
-0.0204348446794341,0.8151978356811198,-0.0599721521805848,-0.311408459834762,-0.0790968024703353,-0.4615991960765281,-0.1008591910990277,0.4432792800208381,0.0045877010534887,-0.7490921538818223,-1.16970931822986,4
0.7941707051628583,-1.1640636293075202,1.3803974173355926,-0.0273369566078254,0.1330586663575891,1.1612509179690258,1.1142010222170229,0.8776741442728839,-0.1920634846447405,0.9606862454849836,-0.7779708816258554,5
0.2704957088356706,-0.662279032549837,1.8948151207342272,-0.2403905840280278,0.1118431194747967,-0.6525227389054168,-0.1312356964319289,0.9862728603359556,1.5122467914065678,0.0173602320412288,0.1034406007331542,5
0.2704957088356706,-0.662279032549837,1.8948151207342272,-0.2403905840280278,0.1118431194747967,-0.6525227389054168,-0.1312356964319289,0.9862728603359556,1.5122467914065678,0.0173602320412288,0.1034406007331542,5
-0.8932265052247487,1.4284901206071772,-1.3974581810170352,-0.0983548324145596,0.3452141351855137,-0.175213881833195,-0.4957537604267441,-0.0997143002942792,1.3811460009410823,-0.6311764022013528,0.2993098190351556,6
-0.9514126159277696,1.2333516663125224,-0.7801569369386736,-0.3824263356414963,-0.0366657087047506,-0.3661374246620837,1.0230715062183189,-0.5341091645463852,0.4634404676826857,-0.8080500297220571,-0.2882978358708502,5
-0.0204348446794341,0.5364286152601844,-0.3686227742197657,-0.7375157146751672,-0.1639589900015052,1.0657891465545817,2.2077552142014683,0.226081847894755,-0.9786682274376493,2.729422520692025,-1.2676439273808604,4
-1.2423431694428742,-0.4392636562130886,-0.3686227742197657,-0.666497838868433,-0.3973300057122222,-1.225293367392083,-0.951401340420263,-0.5341091645463852,0.660091653380915,-0.572218526361118,-1.16970931822986,5
-0.3113653981945393,-0.5507713443814628,2.203465742773408,-0.4534442114482305,7.9828110129908,0.5884802894823598,0.6281769368906026,0.3346805639577664,-1.1753194131358784,3.672748534135781,-0.9738400999278568,5
-0.5441098410066227,-0.1604944357921535,1.020305024956548,-0.3824263356414963,-0.0366657087047506,0.4930185180679153,0.8104359688880102,0.1174831318317435,0.3323396772172005,-0.513260650520884,-1.2676439273808604,5
-0.602295951709644,0.7873209136390263,-0.0599721521805848,-0.5244620872549646,6.646231559374876,0.0157096609956936,0.1421528515641824,0.0631837738002378,-0.9786682274376493,2.847338272372494,-0.9738400999278568,5
-1.184157058739853,-1.2755713174758945,1.0717467952964117,-0.5244620872549646,-0.3973300057122222,0.2066332038245823,0.445917904893195,-0.4798098065148796,0.8567428390791415,0.7248547421240452,-0.0924286175688471,6
-0.8350403945217275,0.1182747846287818,-0.6258316259190831,-0.2403905840280278,-0.2488211775326752,0.3020949752390267,-0.1919887070977315,-0.3712110904518681,0.660091653380915,-0.3953448988404144,-0.2882978358708502,5
0.1541234874296281,-0.2162482798763406,0.0429113884991421,-0.4534442114482305,0.4725074164822685,0.397556746653471,2.7241558048607897,0.226081847894755,-2.486327317790728,7.622926215431505,-0.4841670541728515,6
-0.36955150889756,-0.2162482798763406,-0.0599721521805848,-0.4534442114482305,-0.5458388338917697,-0.6525227389054168,-0.4653772550938428,-0.0997143002942792,0.5289908629154298,-0.1005555196392406,-0.7779708816258554,5
0.5614262623507753,-0.7737867207182109,0.8659797139369576,-0.311408459834762,0.4088607758338911,1.7340215464556918,2.390014246198876,0.5518779960838496,-1.1097690179031343,3.319001279094372,-0.8759054907768561,5
-0.7768542838187067,0.5085516932180909,-0.9859240182981274,-0.5244620872549646,-0.2488211775326752,-0.7479845103198611,-0.6780127924241517,0.5518779960838496,1.118944420010112,-0.7490921538818223,-1.3655785365318611,5
-0.2531792874915181,-0.0489867476237793,-0.0599721521805848,-0.4534442114482305,-0.1851745368842977,2.497715717771247,2.8456618261923947,-0.208313016357351,-0.5198154608084522,-0.6901342780415876,-0.8759054907768561,5
0.1541234874296281,-0.2162482798763406,0.0429113884991421,-0.4534442114482305,0.4725074164822685,0.397556746653471,2.7241558048607897,0.226081847894755,-2.486327317790728,7.622926215431505,-0.4841670541728515,6
0.1541234874296281,-0.2162482798763406,0.0943531588390053,-0.3824263356414963,0.4725074164822685,0.3020949752390267,2.633026288862086,0.226081847894755,-2.486327317790728,7.7997998429522095,-0.5821016633238523,5
-0.36955150889756,-0.2162482798763406,-0.0599721521805848,-0.4534442114482305,-0.5458388338917697,-0.6525227389054168,-0.4653772550938428,-0.0997143002942792,0.5289908629154298,-0.1005555196392406,-0.7779708816258554,5
-1.9405764978791256,2.7387054565855724,-1.1916910996575814,-0.8085335904819014,-0.9065031308992416,2.4022539463568022,1.1749540328828252,-1.6200963251766205,2.888805091294161,-1.043881533082996,0.1034406007331542,4
-2.115134829988188,0.3970440050497167,-0.5229480852393562,-0.1693727082212938,-0.6307010214229394,0.1111714324101379,1.812860644873752,-1.9458924733657148,3.544309043621588,-0.3363870230001797,2.4538712203571795,6
-0.8932265052247487,1.37273627652299,-1.3974581810170352,0.3277524224258454,0.3027830414199287,-0.7479845103198611,-0.708389297757053,-0.154013658325785,0.9222932343118856,-0.572218526361118,0.2993098190351556,5
-0.7768542838187067,-0.1604944357921535,-0.1114139225204484,-0.3824263356414963,-0.3761144588294298,-1.225293367392083,-0.7387658030899542,-0.2626123743888567,-0.388714670342967,-0.1595133954794754,-1.16970931822986,5
-0.4277376196005813,2.069659327575328,-1.0888075589778543,-0.0273369566078254,-0.1851745368842977,-1.0343698245631945,-1.103283867084769,-0.0454149422627735,0.5289908629154298,-0.572218526361118,-0.5821016633238523,5
-0.1368070660854766,0.0903978625866883,-0.4715063148994928,-0.4534442114482305,-0.1639589900015052,-0.2706756532476394,-0.3438712337622377,0.226081847894755,-0.0609626941792552,-0.3953448988404144,-1.3655785365318611,6
-0.0204348446794341,0.4527978491339038,0.1457949291788689,-0.311408459834762,-0.0790968024703353,-0.4615991960765281,0.1117763462312811,0.226081847894755,0.5945412581481709,-0.2774291471599449,-0.1903632267198495,6
-0.3113653981945393,-0.1604944357921535,0.1457949291788689,-0.4534442114482305,-0.2700367244154676,-0.7479845103198611,-0.7387658030899542,-0.4798098065148796,0.0045877010534887,-0.572218526361118,0.0055059915821535,6
-0.1368070660854766,0.0903978625866883,-0.4715063148994928,-0.4534442114482305,-0.1639589900015052,-0.2706756532476394,-0.3438712337622377,0.226081847894755,-0.0609626941792552,-0.3953448988404144,-1.3655785365318611,6
-0.1368070660854766,0.257659394839249,-0.2657392335400388,-0.311408459834762,-0.2276056306498827,-0.3661374246620837,0.5674239262248001,-0.0454149422627735,-0.1265130894119964,-0.8670079055622918,-1.16970931822986,5
-0.6604820624126647,-0.2162482798763406,-0.1628556928603119,-0.2403905840280278,-0.3761144588294298,-1.0343698245631945,-0.3134947284293365,-0.4255104484833739,0.135688491518974,-1.043881533082996,-0.9738400999278568,5
-0.1368070660854766,0.257659394839249,-0.2657392335400388,-0.311408459834762,-0.2276056306498827,-0.3661374246620837,0.5674239262248001,-0.0454149422627735,-0.1265130894119964,-0.8670079055622918,-1.16970931822986,5
-0.3113653981945393,-0.662279032549837,2.100582202093681,-0.5954799630616988,8.046457653639179,0.2066332038245823,0.6889299475564051,0.2803812059262607,-1.5030713892995902,3.8496221616564847,-1.0717747090788574,5
-1.2423431694428742,0.564305537302278,0.1972366995187324,-0.5954799630616988,0.0057653850608342,-0.0797521104187507,0.5370474208918988,0.0631837738002378,0.9878436295446268,0.78381261796428,-1.0717747090788574,5
-0.1949931767884973,-1.108309785223333,1.328955646995729,-0.0273369566078254,0.0694120257092117,0.2066332038245823,1.0230715062183189,0.4432792800208381,0.3978900724499445,0.8427704938045147,-0.7779708816258554,6
-0.1368070660854766,1.4284901206071772,1.2775138766558656,-0.3824263356414963,0.7270939790757781,2.020406860699025,3.240556395520111,0.0631837738002378,-0.6509162512739375,0.1942338595619324,-1.0717747090788574,5
-0.3113653981945393,0.1740286287129689,-0.4200645445596292,-0.5244620872549646,0.3452141351855137,-0.3661374246620837,0.0206468302325773,-0.208313016357351,-0.7820170417394227,1.6092228797275658,-0.8759054907768561,5
0.0377512660235866,0.5085516932180909,-0.934482247958264,-0.2403905840280278,-0.0790968024703353,-0.4615991960765281,1.8736136555395544,-0.208313016357351,-1.0442186226703931,0.0173602320412288,-0.5821016633238523,5
0.0377512660235866,0.3970440050497167,-0.8830404776184005,-0.2403905840280278,-0.0578812555875428,-0.175213881833195,1.9647431715382584,-0.208313016357351,-1.0442186226703931,0.0173602320412288,-0.5821016633238523,5
1.026915147974942,-1.219817473391707,0.8659797139369576,-0.1693727082212938,-0.1639589900015052,0.5884802894823598,-0.0097296751003239,1.094871576398967,0.0701380962862299,0.0763181078814636,-0.6800362724748547,6
-0.3113653981945393,0.1740286287129689,-0.4200645445596292,-0.5244620872549646,0.3452141351855137,-0.3661374246620837,0.0206468302325773,-0.208313016357351,-0.7820170417394227,1.6092228797275658,-0.8759054907768561,5
0.619612373053796,-0.7180328766340238,0.1972366995187324,-0.2403905840280278,0.0481964788264192,-0.2706756532476394,0.4762944102260962,-0.0997143002942792,-1.5686217845323345,-0.1595133954794754,0.1034406007331542,6
-0.0204348446794341,0.0625209405445948,0.0429113884991421,-0.4534442114482305,-0.2276056306498827,-0.4615991960765281,-0.1919887070977315,0.5518779960838496,0.5289908629154298,-0.2774291471599449,-0.3862324450218509,6
-0.3113653981945393,0.1740286287129689,-0.7801569369386736,-0.3824263356414963,-0.1215278962359203,-0.8434462817343056,-0.5565067710925466,0.1174831318317435,0.3978900724499445,-0.9259657814025266,-0.9738400999278568,6
0.2704957088356706,0.1182747846287818,-1.1916910996575814,-0.2403905840280278,0.6634473384274007,-0.175213881833195,0.2940353782286887,-0.3169117324203624,-0.6509162512739375,-0.3363870230001797,0.4951790373371587,6
-0.7768542838187067,0.8988286018073999,-0.9859240182981274,-0.5244620872549646,0.1967053070059666,0.5884802894823598,1.2964600542144302,-0.4798098065148796,0.2012388867517152,-0.6901342780415876,-1.16970931822986,6
-0.602295951709644,3.017474677006508,-0.934482247958264,-0.5954799630616988,1.915164604512156,-0.5570609674909724,1.2964600542144302,-0.3169117324203624,-0.0609626941792552,-0.513260650520884,-1.3655785365318611,5
0.2704957088356706,0.1182747846287818,-1.1916910996575814,-0.2403905840280278,0.6634473384274007,-0.175213881833195,0.2940353782286887,-0.3169117324203624,-0.6509162512739375,-0.3363870230001797,0.4951790373371587,6
-0.602295951709644,0.9267055238494936,-1.3974581810170352,-0.0273369566078254,-0.2700367244154676,-1.225293367392083,-1.0121543510860656,0.660476712146861,1.184494815242856,-0.8080500297220571,-1.16970931822986,5
-0.1949931767884973,1.010336289975774,-1.3974581810170352,0.0436809191989088,-0.1639589900015052,-0.4615991960765281,-0.3742477390951391,0.4432792800208381,0.8567428390791415,-0.7490921538818223,-0.8759054907768561,5
-0.3113653981945393,-0.1604944357921535,-0.5229480852393562,-0.666497838868433,-0.1215278962359203,0.4930185180679153,1.6913546235421468,-0.4255104484833739,0.5289908629154298,-1.043881533082996,-0.8759054907768561,5
0.386867930241712,0.5085516932180909,-1.1916910996575814,-0.4534442114482305,1.236267104262797,1.0657891465545817,1.3268365595473317,0.8776741442728839,-0.9786682274376493,0.2531917354021672,-0.9738400999278568,5
-0.0786209553824558,4.467074623195371,-1.3974581810170352,-0.5954799630616988,-0.1427434431187128,-1.225293367392083,-1.0425308564189668,-0.208313016357351,1.4466963961738235,-0.9849236572427612,0.4951790373371587,5
-0.1368070660854766,4.467074623195371,-1.3974581810170352,-0.5244620872549646,-0.1215278962359203,-1.225293367392083,-1.0425308564189668,-0.208313016357351,1.5122467914065678,-1.043881533082996,0.4951790373371587,5
-0.1949931767884973,0.3412901609655296,-0.5743898555792196,-0.5244620872549646,-0.4821921932433922,-1.225293367392083,-0.9210248350873618,-0.3169117324203624,0.7256420486136562,1.5502650038873311,0.1034406007331542,7
-1.3005292801458954,-0.829540564802398,-0.6258316259190831,-0.5244620872549646,-0.3336833650638451,-0.93890805314875,-0.829895319088658,-0.6970072386409024,0.7256420486136562,-0.513260650520884,-0.9738400999278568,5
-0.1949931767884973,1.2054747442704288,1.4832809580153197,-0.3824263356414963,0.6422317915446082,1.3521744607979145,2.663402794194987,0.0088844157687321,-0.4542650655757081,0.0173602320412288,-0.9738400999278568,5
